Date,Rate,Category
8/31/2010 14:59,95,BEVERAGE
8/31/2010 15:15,50,BEVERAGE
8/31/2010 15:15,100,BEVERAGE
8/31/2010 15:26,40,BEVERAGE
8/31/2010 15:50,70,BEVERAGE
8/31/2010 15:50,40,BEVERAGE
8/31/2010 15:57,45,BEVERAGE
8/31/2010 16:06,185,BEVERAGE
8/31/2010 16:33,60,BEVERAGE
8/31/2010 16:57,40,BEVERAGE
8/31/2010 16:57,45,BEVERAGE
8/31/2010 16:57,50,BEVERAGE
8/31/2010 17:01,50,BEVERAGE
8/31/2010 17:15,95,BEVERAGE
8/31/2010 17:24,95,BEVERAGE
8/31/2010 17:24,125,BEVERAGE
8/31/2010 17:41,85,BEVERAGE
8/31/2010 17:49,60,BEVERAGE
8/31/2010 17:49,95,BEVERAGE
8/31/2010 17:49,195,BEVERAGE
8/31/2010 17:50,95,BEVERAGE
8/31/2010 18:04,45,BEVERAGE
8/31/2010 18:12,45,BEVERAGE
8/31/2010 18:27,45,BEVERAGE
8/31/2010 18:27,95,BEVERAGE
8/31/2010 18:42,50,BEVERAGE
8/31/2010 19:00,25,BEVERAGE
8/31/2010 19:00,60,BEVERAGE
8/31/2010 19:00,70,BEVERAGE
8/31/2010 19:26,50,BEVERAGE
8/31/2010 19:26,195,BEVERAGE
8/31/2010 19:43,95,BEVERAGE
8/31/2010 19:48,95,BEVERAGE
8/31/2010 19:55,75,BEVERAGE
8/31/2010 20:01,115,BEVERAGE
8/31/2010 20:01,135,BEVERAGE
8/31/2010 20:35,95,BEVERAGE
8/31/2010 20:50,85,BEVERAGE
8/31/2010 20:50,95,BEVERAGE
8/31/2010 20:51,95,BEVERAGE
8/31/2010 20:59,85,BEVERAGE
8/31/2010 21:00,45,BEVERAGE
8/31/2010 21:19,35,BEVERAGE
8/31/2010 21:26,95,BEVERAGE
8/31/2010 21:37,50,BEVERAGE
8/31/2010 21:37,60,BEVERAGE
8/31/2010 21:37,85,BEVERAGE
8/31/2010 21:53,35,BEVERAGE
8/31/2010 22:03,115,BEVERAGE
8/31/2010 22:03,70,BEVERAGE
8/31/2010 22:04,85,BEVERAGE
8/31/2010 22:09,40,BEVERAGE
8/31/2010 22:09,60,BEVERAGE
8/31/2010 22:11,95,BEVERAGE
8/31/2010 22:11,115,BEVERAGE
8/31/2010 22:24,85,BEVERAGE
8/31/2010 22:46,55,BEVERAGE
8/31/2010 22:46,125,BEVERAGE
8/31/2010 22:48,50,BEVERAGE
8/31/2010 22:53,50,BEVERAGE
8/31/2010 23:09,35,BEVERAGE
8/31/2010 11:21,70,BEVERAGE
8/31/2010 23:25,50,BEVERAGE
8/31/2010 23:25,40,BEVERAGE
8/31/2010 11:29,35,BEVERAGE
8/31/2010 23:30,60,BEVERAGE
8/31/2010 0:02,70,BEVERAGE
8/31/2010 0:02,35,BEVERAGE
8/31/2010 0:02,125,BEVERAGE
8/31/2010 0:10,50,BEVERAGE
8/31/2010 0:10,45,BEVERAGE
8/31/2010 0:11,50,BEVERAGE
8/31/2010 0:11,60,BEVERAGE
8/31/2010 12:18,60,BEVERAGE
8/31/2010 0:21,50,BEVERAGE
8/31/2010 12:30,40,BEVERAGE
8/31/2010 0:33,50,BEVERAGE
8/31/2010 0:33,185,BEVERAGE
8/31/2010 0:38,45,BEVERAGE
8/31/2010 0:58,95,BEVERAGE
8/31/2010 13:30,135,FOOD
8/31/2010 13:37,110,FOOD
8/31/2010 13:37,165,FOOD
8/31/2010 13:45,110,FOOD
8/31/2010 13:45,125,FOOD
8/31/2010 13:48,105,FOOD
8/31/2010 13:52,160,FOOD
8/31/2010 14:01,105,FOOD
8/31/2010 14:46,55,FOOD
8/31/2010 15:26,125,FOOD
8/31/2010 15:41,110,FOOD
8/31/2010 16:06,60,FOOD
8/31/2010 16:06,115,FOOD
8/31/2010 16:27,105,FOOD
8/31/2010 16:27,110,FOOD
8/31/2010 16:46,115,FOOD
8/31/2010 16:56,175,FOOD
8/31/2010 16:57,105,FOOD
8/31/2010 16:57,110,FOOD
8/31/2010 17:01,125,FOOD
8/31/2010 17:03,135,FOOD
8/31/2010 17:10,160,FOOD
8/31/2010 17:24,65,FOOD
8/31/2010 17:29,135,FOOD
8/31/2010 17:41,105,FOOD
8/31/2010 17:49,150,FOOD
8/31/2010 17:49,135,FOOD
8/31/2010 17:49,145,FOOD
8/31/2010 17:53,160,FOOD
8/31/2010 18:06,110,FOOD
8/31/2010 18:09,105,FOOD
8/31/2010 18:09,105,FOOD
8/31/2010 18:09,135,FOOD
8/31/2010 18:12,105,FOOD
8/31/2010 18:27,145,FOOD
8/31/2010 18:27,95,FOOD
8/31/2010 18:27,160,FOOD
8/31/2010 18:58,35,FOOD
8/31/2010 19:15,160,FOOD
8/31/2010 19:17,125,FOOD
8/31/2010 19:26,105,FOOD
8/31/2010 19:26,125,FOOD
8/31/2010 19:26,135,FOOD
8/31/2010 19:26,150,FOOD
8/31/2010 19:30,105,FOOD
8/31/2010 19:30,125,FOOD
8/31/2010 19:35,105,FOOD
8/31/2010 19:43,55,FOOD
8/31/2010 19:43,55,FOOD
8/31/2010 19:43,135,FOOD
8/31/2010 19:47,135,FOOD
8/31/2010 19:47,135,FOOD
8/31/2010 19:48,145,FOOD
8/31/2010 19:54,125,FOOD
8/31/2010 19:55,105,FOOD
8/31/2010 19:55,125,FOOD
8/31/2010 19:55,140,FOOD
8/31/2010 20:01,115,FOOD
8/31/2010 20:12,105,FOOD
8/31/2010 20:12,160,FOOD
8/31/2010 20:21,125,FOOD
8/31/2010 20:27,140,FOOD
8/31/2010 20:27,140,FOOD
8/31/2010 20:43,125,FOOD
8/31/2010 20:50,105,FOOD
8/31/2010 20:51,175,FOOD
8/31/2010 20:55,140,FOOD
8/31/2010 20:59,105,FOOD
8/31/2010 20:59,105,FOOD
8/31/2010 20:59,125,FOOD
8/31/2010 21:00,165,FOOD
8/31/2010 21:16,105,FOOD
8/31/2010 21:16,160,FOOD
8/31/2010 21:26,160,FOOD
8/31/2010 21:37,55,FOOD
8/31/2010 21:37,105,FOOD
8/31/2010 21:37,110,FOOD
8/31/2010 21:37,165,FOOD
8/31/2010 21:37,260,FOOD
8/31/2010 21:49,105,FOOD
8/31/2010 21:49,135,FOOD
8/31/2010 21:53,135,FOOD
8/31/2010 21:53,150,FOOD
8/31/2010 22:02,115,FOOD
8/31/2010 22:02,165,FOOD
8/31/2010 22:21,125,FOOD
8/31/2010 22:53,35,FOOD
8/31/2010 22:53,125,FOOD
8/31/2010 22:55,260,FOOD
8/31/2010 23:09,160,FOOD
8/31/2010 23:11,115,FOOD
8/31/2010 11:23,115,FOOD
8/31/2010 11:23,165,FOOD
8/31/2010 11:29,160,FOOD
8/31/2010 23:35,60,FOOD
8/31/2010 23:35,105,FOOD
8/31/2010 23:35,125,FOOD
8/31/2010 23:48,110,FOOD
8/31/2010 23:48,155,FOOD
8/31/2010 23:52,145,FOOD
8/31/2010 11:54,80,FOOD
8/31/2010 11:54,115,FOOD
8/31/2010 11:54,140,FOOD
8/31/2010 0:02,110,FOOD
8/31/2010 0:10,145,FOOD
8/31/2010 12:17,180,FOOD
8/31/2010 12:18,105,FOOD
8/31/2010 12:18,125,FOOD
8/31/2010 0:33,145,FOOD
8/31/2010 0:33,260,FOOD
8/31/2010 0:38,145,FOOD
8/31/2010 0:58,145,FOOD
8/31/2010 0:58,160,FOOD
8/31/2010 14:46,125,LIQUOR
8/31/2010 16:46,250,LIQUOR
8/31/2010 17:01,125,LIQUOR
8/31/2010 17:53,225,LIQUOR
8/31/2010 18:12,100,LIQUOR
8/31/2010 18:43,100,LIQUOR
8/31/2010 18:55,100,LIQUOR
8/31/2010 19:17,400,LIQUOR
8/31/2010 19:48,100,LIQUOR
8/31/2010 20:06,225,LIQUOR
8/31/2010 20:09,125,LIQUOR
8/31/2010 20:19,225,LIQUOR
8/31/2010 20:38,125,LIQUOR
8/31/2010 20:43,400,LIQUOR
8/31/2010 20:51,100,LIQUOR
8/31/2010 22:53,225,LIQUOR
8/31/2010 23:11,225,LIQUOR
8/31/2010 23:48,100,LIQUOR
8/31/2010 0:06,100,LIQUOR
8/31/2010 14:55,200,MERCHANDISE
8/31/2010 14:55,262,MERCHANDISE
8/31/2010 14:55,262,MERCHANDISE
8/31/2010 15:53,214,MERCHANDISE
8/31/2010 15:53,178,MERCHANDISE
8/31/2010 21:48,262,MERCHANDISE
8/31/2010 22:03,262,MERCHANDISE
8/31/2010 22:03,262,MERCHANDISE
8/31/2010 13:37,225,TOBACCO
8/31/2010 13:45,350,TOBACCO
8/31/2010 13:46,375,TOBACCO
8/31/2010 13:48,375,TOBACCO
8/31/2010 13:58,225,TOBACCO
8/31/2010 14:02,245,TOBACCO
8/31/2010 14:09,245,TOBACCO
8/31/2010 14:41,350,TOBACCO
8/31/2010 14:47,350,TOBACCO
8/31/2010 15:15,225,TOBACCO
8/31/2010 15:26,245,TOBACCO
8/31/2010 15:47,350,TOBACCO
8/31/2010 15:53,225,TOBACCO
8/31/2010 15:57,225,TOBACCO
8/31/2010 16:00,245,TOBACCO
8/31/2010 16:06,245,TOBACCO
8/31/2010 16:11,350,TOBACCO
8/31/2010 16:20,245,TOBACCO
8/31/2010 16:46,225,TOBACCO
8/31/2010 16:56,350,TOBACCO
8/31/2010 17:03,350,TOBACCO
8/31/2010 17:03,350,TOBACCO
8/31/2010 17:10,375,TOBACCO
8/31/2010 17:13,245,TOBACCO
8/31/2010 17:24,245,TOBACCO
8/31/2010 17:24,225,TOBACCO
8/31/2010 17:27,225,TOBACCO
8/31/2010 17:29,375,TOBACCO
8/31/2010 17:53,350,TOBACCO
8/31/2010 18:01,350,TOBACCO
8/31/2010 18:01,350,TOBACCO
8/31/2010 18:06,375,TOBACCO
8/31/2010 18:09,225,TOBACCO
8/31/2010 18:24,350,TOBACCO
8/31/2010 18:28,245,TOBACCO
8/31/2010 18:40,225,TOBACCO
8/31/2010 18:42,225,TOBACCO
8/31/2010 18:43,225,TOBACCO
8/31/2010 18:55,375,TOBACCO
8/31/2010 19:17,225,TOBACCO
8/31/2010 19:17,350,TOBACCO
8/31/2010 19:19,350,TOBACCO
8/31/2010 19:22,225,TOBACCO
8/31/2010 19:35,350,TOBACCO
8/31/2010 19:37,225,TOBACCO
8/31/2010 19:43,245,TOBACCO
8/31/2010 19:54,375,TOBACCO
8/31/2010 20:06,375,TOBACCO
8/31/2010 20:09,375,TOBACCO
8/31/2010 20:09,245,TOBACCO
8/31/2010 20:19,245,TOBACCO
8/31/2010 20:26,225,TOBACCO
8/31/2010 20:27,245,TOBACCO
8/31/2010 20:32,225,TOBACCO
8/31/2010 20:45,225,TOBACCO
8/31/2010 20:50,245,TOBACCO
8/31/2010 20:51,350,TOBACCO
8/31/2010 20:58,245,TOBACCO
8/31/2010 20:59,245,TOBACCO
8/31/2010 20:59,375,TOBACCO
8/31/2010 21:00,225,TOBACCO
8/31/2010 21:00,245,TOBACCO
8/31/2010 21:19,375,TOBACCO
8/31/2010 21:26,225,TOBACCO
8/31/2010 21:35,225,TOBACCO
8/31/2010 21:49,225,TOBACCO
8/31/2010 22:02,225,TOBACCO
8/31/2010 22:09,375,TOBACCO
8/31/2010 22:21,245,TOBACCO
8/31/2010 22:24,225,TOBACCO
8/31/2010 22:32,245,TOBACCO
8/31/2010 22:48,350,TOBACCO
8/31/2010 22:52,350,TOBACCO
8/31/2010 22:53,350,TOBACCO
8/31/2010 23:11,245,TOBACCO
8/31/2010 23:16,225,TOBACCO
8/31/2010 23:16,245,TOBACCO
8/31/2010 11:22,245,TOBACCO
8/31/2010 23:29,350,TOBACCO
8/31/2010 23:30,245,TOBACCO
8/31/2010 23:34,225,TOBACCO
8/31/2010 23:35,350,TOBACCO
8/31/2010 23:35,350,TOBACCO
8/31/2010 23:48,225,TOBACCO
8/31/2010 23:51,295,TOBACCO
8/31/2010 11:59,245,TOBACCO
8/31/2010 12:01,245,TOBACCO
8/31/2010 0:02,245,TOBACCO
8/31/2010 12:02,225,TOBACCO
8/31/2010 12:03,245,TOBACCO
8/31/2010 0:10,350,TOBACCO
8/31/2010 12:18,245,TOBACCO
8/31/2010 12:21,350,TOBACCO
8/31/2010 0:21,295,TOBACCO
8/31/2010 0:28,245,TOBACCO
8/31/2010 12:33,245,TOBACCO
8/31/2010 12:37,245,TOBACCO
8/31/2010 12:37,350,TOBACCO
8/31/2010 0:38,225,TOBACCO
8/31/2010 0:43,225,TOBACCO
8/31/2010 0:50,225,TOBACCO
8/31/2010 0:50,225,TOBACCO
8/31/2010 0:51,375,TOBACCO
11/20/2010 23:12,30,FOOD
12/20/2010 17:48,30,FOOD
5/21/2010 19:48,30,FOOD
7/21/2010 21:53,30,FOOD
7/21/2010 0:59,30,FOOD
7/21/2010 0:59,30,FOOD
8/21/2010 13:07,30,FOOD
9/21/2010 22:25,30,FOOD
5/22/2010 18:36,30,FOOD
5/22/2010 21:29,30,FOOD
5/22/2010 22:27,30,FOOD
6/22/2010 21:24,30,FOOD
8/22/2010 16:19,30,FOOD
8/22/2010 18:14,30,FOOD
8/22/2010 0:07,30,FOOD
8/22/2010 0:59,30,FOOD
9/22/2010 22:27,30,FOOD
11/22/2010 23:57,30,FOOD
11/22/2010 0:32,30,FOOD
12/22/2010 17:00,30,FOOD
5/23/2010 20:37,30,FOOD
7/23/2010 0:18,30,FOOD
9/23/2010 18:09,30,FOOD
9/23/2010 19:02,30,FOOD
11/23/2010 15:35,30,FOOD
11/23/2010 16:21,30,FOOD
11/23/2010 23:26,30,FOOD
12/23/2010 22:58,60,FOOD
12/23/2010 0:53,30,FOOD
4/24/2010 23:36,30,FOOD
4/24/2010 0:53,30,FOOD
7/24/2010 16:30,30,FOOD
8/24/2010 18:09,30,FOOD
8/24/2010 18:16,30,FOOD
9/24/2010 19:20,30,FOOD
11/24/2010 14:45,30,FOOD
7/25/2010 18:55,30,FOOD
7/25/2010 19:04,30,FOOD
9/25/2010 19:55,30,FOOD
9/25/2010 23:30,30,FOOD
10/25/2010 23:16,30,FOOD
12/25/2010 1:21,30,FOOD
12/25/2010 19:29,30,FOOD
12/25/2010 20:57,30,FOOD
9/26/2010 22:46,30,FOOD
10/26/2010 21:03,30,FOOD
10/26/2010 23:49,30,FOOD
10/31/2010 13:10,40,BEVERAGE
10/31/2010 13:10,50,BEVERAGE
10/31/2010 13:10,60,BEVERAGE
10/31/2010 13:19,95,BEVERAGE
10/31/2010 13:19,95,BEVERAGE
10/31/2010 13:42,100,BEVERAGE
10/31/2010 13:42,195,BEVERAGE
10/31/2010 13:42,50,BEVERAGE
10/31/2010 13:53,60,BEVERAGE
10/31/2010 14:14,60,BEVERAGE
10/31/2010 14:14,85,BEVERAGE
10/31/2010 14:28,85,BEVERAGE
10/31/2010 15:07,85,BEVERAGE
10/31/2010 15:07,95,BEVERAGE
10/31/2010 15:23,60,BEVERAGE
10/31/2010 15:39,60,BEVERAGE
10/31/2010 15:40,85,BEVERAGE
10/31/2010 15:41,70,BEVERAGE
10/31/2010 15:41,45,BEVERAGE
10/31/2010 15:41,50,BEVERAGE
10/31/2010 16:20,60,BEVERAGE
10/31/2010 16:20,85,BEVERAGE
10/31/2010 16:20,95,BEVERAGE
10/31/2010 16:24,85,BEVERAGE
10/31/2010 16:34,85,BEVERAGE
10/31/2010 16:34,80,BEVERAGE
10/31/2010 16:39,40,BEVERAGE
10/31/2010 16:45,50,BEVERAGE
10/31/2010 16:49,95,BEVERAGE
10/31/2010 16:49,50,BEVERAGE
10/31/2010 17:07,45,BEVERAGE
10/31/2010 17:07,70,BEVERAGE
10/31/2010 17:24,85,BEVERAGE
10/31/2010 17:24,85,BEVERAGE
10/31/2010 17:24,50,BEVERAGE
10/31/2010 17:24,125,BEVERAGE
10/31/2010 17:30,95,BEVERAGE
10/31/2010 17:32,40,BEVERAGE
10/31/2010 17:32,85,BEVERAGE
10/31/2010 17:41,45,BEVERAGE
10/31/2010 17:54,50,BEVERAGE
10/31/2010 18:08,115,BEVERAGE
10/31/2010 18:08,195,BEVERAGE
10/31/2010 18:11,45,BEVERAGE
10/31/2010 18:20,60,BEVERAGE
10/31/2010 18:20,85,BEVERAGE
10/31/2010 18:21,50,BEVERAGE
10/31/2010 18:21,125,BEVERAGE
10/31/2010 18:21,85,BEVERAGE
10/31/2010 18:25,80,BEVERAGE
10/31/2010 18:28,40,BEVERAGE
10/31/2010 18:28,75,BEVERAGE
10/31/2010 18:37,85,BEVERAGE
10/31/2010 18:42,95,BEVERAGE
10/31/2010 18:42,95,BEVERAGE
10/31/2010 18:44,45,BEVERAGE
10/31/2010 18:44,95,BEVERAGE
10/31/2010 19:07,80,BEVERAGE
10/31/2010 19:07,85,BEVERAGE
10/31/2010 19:08,60,BEVERAGE
10/31/2010 19:08,60,BEVERAGE
10/31/2010 19:11,45,BEVERAGE
10/31/2010 19:24,60,BEVERAGE
10/31/2010 19:24,125,BEVERAGE
10/31/2010 19:34,60,BEVERAGE
10/31/2010 19:46,50,BEVERAGE
10/31/2010 19:51,85,BEVERAGE
10/31/2010 19:53,165,BEVERAGE
10/31/2010 19:53,165,BEVERAGE
10/31/2010 19:56,50,BEVERAGE
10/31/2010 20:17,85,BEVERAGE
10/31/2010 20:18,40,BEVERAGE
10/31/2010 20:18,45,BEVERAGE
10/31/2010 20:18,85,BEVERAGE
10/31/2010 20:18,85,BEVERAGE
10/31/2010 20:18,115,BEVERAGE
10/31/2010 20:52,85,BEVERAGE
10/31/2010 20:52,95,BEVERAGE
10/31/2010 20:53,70,BEVERAGE
10/31/2010 21:01,45,BEVERAGE
10/31/2010 21:07,85,BEVERAGE
10/31/2010 21:22,50,BEVERAGE
10/31/2010 21:23,35,BEVERAGE
10/31/2010 21:37,125,BEVERAGE
10/31/2010 21:38,60,BEVERAGE
10/31/2010 21:42,85,BEVERAGE
10/31/2010 21:44,95,BEVERAGE
10/31/2010 21:52,45,BEVERAGE
10/31/2010 21:52,95,BEVERAGE
10/31/2010 21:53,50,BEVERAGE
10/31/2010 21:56,85,BEVERAGE
10/31/2010 22:05,60,BEVERAGE
10/31/2010 10:10,60,BEVERAGE
10/31/2010 22:11,25,BEVERAGE
10/31/2010 22:11,60,BEVERAGE
10/31/2010 22:16,45,BEVERAGE
10/31/2010 22:23,45,BEVERAGE
10/31/2010 22:23,85,BEVERAGE
10/31/2010 22:41,85,BEVERAGE
10/31/2010 22:49,85,BEVERAGE
10/31/2010 23:02,85,BEVERAGE
10/31/2010 11:03,60,BEVERAGE
10/31/2010 11:43,40,BEVERAGE
10/31/2010 23:45,60,BEVERAGE
10/31/2010 23:56,45,BEVERAGE
10/31/2010 11:57,70,BEVERAGE
10/31/2010 23:58,185,BEVERAGE
10/31/2010 0:18,60,BEVERAGE
10/31/2010 0:19,85,BEVERAGE
10/31/2010 0:21,60,BEVERAGE
10/31/2010 12:31,40,BEVERAGE
10/31/2010 12:31,75,BEVERAGE
10/31/2010 0:34,125,BEVERAGE
10/31/2010 12:54,85,BEVERAGE
10/31/2010 12:54,95,BEVERAGE
10/31/2010 12:56,80,BEVERAGE
10/31/2010 12:56,95,BEVERAGE
10/31/2010 13:04,135,FOOD
10/31/2010 13:05,110,FOOD
10/31/2010 1:10,135,FOOD
10/31/2010 1:10,140,FOOD
10/31/2010 1:28,125,FOOD
10/31/2010 1:28,135,FOOD
10/31/2010 13:42,130,FOOD
10/31/2010 13:53,135,FOOD
10/31/2010 13:57,125,FOOD
10/31/2010 14:28,125,FOOD
10/31/2010 14:28,135,FOOD
10/31/2010 14:42,110,FOOD
10/31/2010 15:07,125,FOOD
10/31/2010 15:25,110,FOOD
10/31/2010 15:25,155,FOOD
10/31/2010 15:40,110,FOOD
10/31/2010 16:00,105,FOOD
10/31/2010 16:10,135,FOOD
10/31/2010 16:20,105,FOOD
10/31/2010 16:20,140,FOOD
10/31/2010 16:21,105,FOOD
10/31/2010 16:21,150,FOOD
10/31/2010 16:34,150,FOOD
10/31/2010 16:34,160,FOOD
10/31/2010 16:34,135,FOOD
10/31/2010 16:39,110,FOOD
10/31/2010 16:42,125,FOOD
10/31/2010 16:45,105,FOOD
10/31/2010 16:45,160,FOOD
10/31/2010 16:49,110,FOOD
10/31/2010 16:50,135,FOOD
10/31/2010 17:30,115,FOOD
10/31/2010 17:35,125,FOOD
10/31/2010 17:41,160,FOOD
10/31/2010 17:49,65,FOOD
10/31/2010 17:54,65,FOOD
10/31/2010 17:54,80,FOOD
10/31/2010 17:54,110,FOOD
10/31/2010 17:54,105,FOOD
10/31/2010 17:54,145,FOOD
10/31/2010 17:54,160,FOOD
10/31/2010 18:01,110,FOOD
10/31/2010 18:20,110,FOOD
10/31/2010 18:21,125,FOOD
10/31/2010 18:25,135,FOOD
10/31/2010 18:25,65,FOOD
10/31/2010 18:37,110,FOOD
10/31/2010 18:42,115,FOOD
10/31/2010 18:51,125,FOOD
10/31/2010 18:51,115,FOOD
10/31/2010 18:51,135,FOOD
10/31/2010 18:51,135,FOOD
10/31/2010 19:16,175,FOOD
10/31/2010 19:16,160,FOOD
10/31/2010 19:20,105,FOOD
10/31/2010 19:20,105,FOOD
10/31/2010 19:34,110,FOOD
10/31/2010 19:46,125,FOOD
10/31/2010 19:51,35,FOOD
10/31/2010 19:51,135,FOOD
10/31/2010 19:53,155,FOOD
10/31/2010 20:12,65,FOOD
10/31/2010 20:12,110,FOOD
10/31/2010 20:12,125,FOOD
10/31/2010 20:12,175,FOOD
10/31/2010 20:14,115,FOOD
10/31/2010 20:31,115,FOOD
10/31/2010 20:31,125,FOOD
10/31/2010 20:32,135,FOOD
10/31/2010 20:40,125,FOOD
10/31/2010 20:42,115,FOOD
10/31/2010 20:53,160,FOOD
10/31/2010 20:54,105,FOOD
10/31/2010 20:54,160,FOOD
10/31/2010 20:54,125,FOOD
10/31/2010 21:01,125,FOOD
10/31/2010 21:07,115,FOOD
10/31/2010 21:07,135,FOOD
10/31/2010 21:26,135,FOOD
10/31/2010 21:26,160,FOOD
10/31/2010 21:37,110,FOOD
10/31/2010 21:41,160,FOOD
10/31/2010 21:41,175,FOOD
10/31/2010 21:42,125,FOOD
10/31/2010 21:42,125,FOOD
10/31/2010 21:46,110,FOOD
10/31/2010 21:46,135,FOOD
10/31/2010 21:48,110,FOOD
10/31/2010 21:48,115,FOOD
10/31/2010 21:48,160,FOOD
10/31/2010 21:52,135,FOOD
10/31/2010 21:53,105,FOOD
10/31/2010 21:53,105,FOOD
10/31/2010 21:53,105,FOOD
10/31/2010 21:53,110,FOOD
10/31/2010 21:53,115,FOOD
10/31/2010 21:53,125,FOOD
10/31/2010 21:53,105,FOOD
10/31/2010 21:53,130,FOOD
10/31/2010 22:11,180,FOOD
10/31/2010 22:14,115,FOOD
10/31/2010 22:23,110,FOOD
10/31/2010 22:23,160,FOOD
10/31/2010 22:23,135,FOOD
10/31/2010 22:41,115,FOOD
10/31/2010 22:41,115,FOOD
10/31/2010 22:41,125,FOOD
10/31/2010 22:41,135,FOOD
10/31/2010 22:41,150,FOOD
10/31/2010 22:54,175,FOOD
10/31/2010 23:02,110,FOOD
10/31/2010 23:40,160,FOOD
10/31/2010 23:45,135,FOOD
10/31/2010 23:48,65,FOOD
10/31/2010 23:48,135,FOOD
10/31/2010 23:48,150,FOOD
10/31/2010 11:54,140,FOOD
10/31/2010 23:55,105,FOOD
10/31/2010 0:07,105,FOOD
10/31/2010 0:07,135,FOOD
10/31/2010 0:07,155,FOOD
10/31/2010 0:07,175,FOOD
10/31/2010 0:09,135,FOOD
10/31/2010 0:09,145,FOOD
10/31/2010 0:09,115,FOOD
10/31/2010 0:16,240,FOOD
10/31/2010 0:18,105,FOOD
10/31/2010 0:18,135,FOOD
10/31/2010 0:18,175,FOOD
10/31/2010 0:19,105,FOOD
10/31/2010 0:20,140,FOOD
10/31/2010 0:21,110,FOOD
10/31/2010 12:31,55,FOOD
10/31/2010 0:34,160,FOOD
10/31/2010 12:35,130,FOOD
10/31/2010 0:39,135,FOOD
10/31/2010 0:39,160,FOOD
10/31/2010 0:40,180,FOOD
10/31/2010 12:54,115,FOOD
10/31/2010 0:56,150,FOOD
10/31/2010 15:07,125,LIQUOR
10/31/2010 15:23,125,LIQUOR
10/31/2010 15:23,225,LIQUOR
10/31/2010 16:24,100,LIQUOR
10/31/2010 16:45,120,LIQUOR
10/31/2010 16:50,120,LIQUOR
10/31/2010 18:24,400,LIQUOR
10/31/2010 20:14,100,LIQUOR
10/31/2010 20:18,120,LIQUOR
10/31/2010 20:40,100,LIQUOR
10/31/2010 20:40,125,LIQUOR
10/31/2010 21:24,120,LIQUOR
10/31/2010 21:48,120,LIQUOR
10/31/2010 21:53,120,LIQUOR
10/31/2010 0:07,650,LIQUOR
10/31/2010 0:40,125,LIQUOR
10/31/2010 1:00,225,TOBACCO
10/31/2010 13:05,295,TOBACCO
10/31/2010 13:07,245,TOBACCO
10/31/2010 13:53,225,TOBACCO
10/31/2010 13:57,245,TOBACCO
10/31/2010 15:07,245,TOBACCO
10/31/2010 15:14,350,TOBACCO
10/31/2010 15:18,245,TOBACCO
10/31/2010 15:23,350,TOBACCO
10/31/2010 15:25,225,TOBACCO
10/31/2010 15:39,225,TOBACCO
10/31/2010 15:41,350,TOBACCO
10/31/2010 15:46,245,TOBACCO
10/31/2010 16:00,245,TOBACCO
10/31/2010 16:18,350,TOBACCO
10/31/2010 16:21,225,TOBACCO
10/31/2010 16:24,375,TOBACCO
10/31/2010 16:25,295,TOBACCO
10/31/2010 16:26,375,TOBACCO
10/31/2010 16:39,225,TOBACCO
10/31/2010 16:42,350,TOBACCO
10/31/2010 16:45,375,TOBACCO
10/31/2010 16:47,245,TOBACCO
10/31/2010 16:49,350,TOBACCO
10/31/2010 16:49,350,TOBACCO
10/31/2010 16:50,295,TOBACCO
10/31/2010 16:52,245,TOBACCO
10/31/2010 16:58,350,TOBACCO
10/31/2010 17:17,245,TOBACCO
10/31/2010 17:24,350,TOBACCO
10/31/2010 17:35,295,TOBACCO
10/31/2010 17:37,350,TOBACCO
10/31/2010 17:54,245,TOBACCO
10/31/2010 18:01,245,TOBACCO
10/31/2010 18:11,350,TOBACCO
10/31/2010 18:21,245,TOBACCO
10/31/2010 18:21,375,TOBACCO
10/31/2010 18:24,225,TOBACCO
10/31/2010 18:40,245,TOBACCO
10/31/2010 18:51,350,TOBACCO
10/31/2010 18:51,375,TOBACCO
10/31/2010 18:51,375,TOBACCO
10/31/2010 19:03,375,TOBACCO
10/31/2010 19:11,350,TOBACCO
10/31/2010 19:16,245,TOBACCO
10/31/2010 19:16,245,TOBACCO
10/31/2010 19:16,350,TOBACCO
10/31/2010 19:46,350,TOBACCO
10/31/2010 19:51,225,TOBACCO
10/31/2010 20:01,375,TOBACCO
10/31/2010 20:15,245,TOBACCO
10/31/2010 20:40,245,TOBACCO
10/31/2010 20:53,375,TOBACCO
10/31/2010 20:54,245,TOBACCO
10/31/2010 21:01,350,TOBACCO
10/31/2010 21:06,350,TOBACCO
10/31/2010 21:16,245,TOBACCO
10/31/2010 21:21,245,TOBACCO
10/31/2010 21:26,225,TOBACCO
10/31/2010 21:38,225,TOBACCO
10/31/2010 21:39,225,TOBACCO
10/31/2010 21:40,350,TOBACCO
10/31/2010 21:41,350,TOBACCO
10/31/2010 21:42,245,TOBACCO
10/31/2010 21:46,350,TOBACCO
10/31/2010 21:52,225,TOBACCO
10/31/2010 21:57,245,TOBACCO
10/31/2010 22:11,225,TOBACCO
10/31/2010 22:14,225,TOBACCO
10/31/2010 22:23,245,TOBACCO
10/31/2010 22:30,350,TOBACCO
10/31/2010 22:41,225,TOBACCO
10/31/2010 22:41,245,TOBACCO
10/31/2010 22:41,245,TOBACCO
10/31/2010 22:49,225,TOBACCO
